model,language,documents,log_bin,period_center,fourier_bins,mean_relative_density,se_relative_density
qwen3,hu,488,40,49.96608705487118,7,1.0406657854515529,0.011343568347634943
qwen3,hu,488,41,54.265543124911304,6,1.0596948833583373,0.012289365982663865
qwen3,hu,488,42,58.526232769908994,5,1.0745526855233047,0.01304369137223831
qwen3,hu,488,43,63.03030727083153,5,1.0759917871093854,0.013627561779838707
qwen3,hu,488,44,68.28564122718676,5,1.101706766885377,0.015096649956700587
qwen3,hu,488,45,73.81678310713458,4,1.114593555023126,0.016057551578929942
qwen3,hu,488,46,80.34462965429582,5,1.1104182035986974,0.015450393923872083
qwen3,hu,488,47,87.1620907268156,3,1.145663123008059,0.01972930238766284
qwen3,hu,488,48,94.19204238801649,4,1.1071390626460684,0.016848618469453604
qwen3,hu,488,49,102.42134222654549,3,1.1653605595409036,0.019693386506356703
qwen3,hu,488,50,110.72967047543887,3,1.1505273667338223,0.018971394458524932
qwen3,hu,488,51,120.50534605263967,3,1.1966721362152761,0.021230007268313648
qwen3,hu,488,52,130.04813004819508,2,1.1875297425847098,0.024469601497145797
qwen3,hu,488,53,138.86740554154198,2,1.191507934353955,0.023754616715926345
qwen3,hu,488,54,151.77313332607557,3,1.2123275543637206,0.021289386094639918
qwen3,hu,488,55,167.21849977399827,2,1.2215414061752183,0.024359288632593335
qwen3,hu,488,56,178.0869565217391,1,1.1967403068945954,0.033448772417388375
qwen3,hu,488,57,190.5631662896068,2,1.284203130472704,0.025836222930897598
qwen3,hu,488,58,210.12036650703962,2,1.2931273873706526,0.027157831179104704
qwen3,hu,488,59,227.5555555555556,1,1.3383195270378667,0.03631306956686593
qwen3,hu,488,60,240.9411764705883,1,1.277504845887642,0.04067457783758435
qwen3,hu,488,61,264.39566310109325,2,1.3550116380960973,0.03234845470416442
qwen3,hu,488,62,292.57142857142867,1,1.3464530163758877,0.037979724485483944
qwen3,hu,488,63,315.076923076923,1,1.3058058380413156,0.035152339933908365
qwen3,hu,488,64,341.33333333333337,1,1.3620038721870946,0.03609693985255621
qwen3,hu,488,65,372.3636363636366,1,1.4396614623637616,0.042339149225108896
qwen3,hu,488,66,409.6000000000002,1,1.5234182532036962,0.044392283263197746
qwen3,hu,488,67,455.1111111111112,1,1.4975725493144079,0.04376846053234159
qwen3,hu,488,68,512.0,1,1.5050083011178457,0.04692857546972837
qwen3,hu,488,69,585.1428571428573,1,1.6388299989727388,0.04742357515107644
qwen3,hu,488,70,682.6666666666667,1,1.6483052121565431,0.05394660582410625
qwen3,hu,488,71,819.2000000000004,1,1.7662315604952716,0.058775855184929955
qwen3,hu,488,72,1024.0,1,1.969896629341781,0.07756762602745662
qwen3,hu,488,73,1365.3333333333335,1,2.1398325322651264,0.08374560370799014
qwen3,hu,488,74,2048.0,1,2.513121861147916,0.10021519023373918
qwen3,hu,488,75,4096.0,1,3.4562490477479235,0.14796292671769726
qwen3,zh,324,0,2.079738366502104,157,0.9001985005127114,0.004975154281317076
qwen3,zh,324,1,2.251755740869529,144,0.9102180288057634,0.004698398826268945
qwen3,zh,324,2,2.4380159059456386,134,0.9404591942894546,0.0051906928858350245
qwen3,zh,324,3,2.6398663190468756,123,0.9305684212439016,0.004810925374372971
qwen3,zh,324,4,2.858095516768718,114,0.9109760431909766,0.004258178358178045
qwen3,zh,324,5,3.0944667104130863,105,0.8867910664099303,0.0042965290791709704
qwen3,zh,324,6,3.3500197264183567,97,0.8738654403652997,0.0038349398848299605
qwen3,zh,324,7,3.627343166455213,90,0.883811510642169,0.004464503520421369
qwen3,zh,324,8,3.92626195301624,82,0.9029292623533614,0.00490481942833287
qwen3,zh,324,9,4.250092689272306,77,0.9332925591586899,0.004534233994670626
qwen3,zh,324,10,4.603468074230814,71,0.9691245316366928,0.005423712313758712
qwen3,zh,324,11,4.984267095470073,65,1.0034916543184709,0.006060557349659076
qwen3,zh,324,12,5.394424560964031,60,1.0319495459137273,0.0062625196281544965
qwen3,zh,324,13,5.840467452356643,56,1.0522281600016685,0.006634653675406811
qwen3,zh,324,14,6.322619408629094,51,1.0509362734663004,0.007326504657223685
qwen3,zh,324,15,6.845610607228076,48,1.0268996605376135,0.0067424215860143865
qwen3,zh,324,16,7.415533941273617,44,1.0152198460913733,0.006758506074311523
qwen3,zh,324,17,8.025558781654992,40,0.9975595319749113,0.007493863080552645
qwen3,zh,324,18,8.68951954267665,38,1.0118604285065134,0.007631842504283621
qwen3,zh,324,19,9.407669204741923,34,0.986365897673799,0.007827981862511556
qwen3,zh,324,20,10.179076618235907,32,0.9750518083880012,0.007703278571401728
qwen3,zh,324,21,11.028566357572464,30,0.9828476496471846,0.00964052748039116
qwen3,zh,324,22,11.94477170193431,27,0.9857071941370901,0.009549925177817501
qwen3,zh,324,23,12.924480781696696,25,0.9852136514527956,0.008162228848818624
qwen3,zh,324,24,13.983106740258739,23,0.9936640866735261,0.008530151292861133
qwen3,zh,324,25,15.146496450348943,22,0.999590347417757,0.00923583316349343
qwen3,zh,324,26,16.421220753444423,20,1.0056366736152937,0.009221328735044516
qwen3,zh,324,27,17.774568996970093,18,1.0460264454802986,0.010219037085749193
qwen3,zh,324,28,19.235136338697405,17,1.0425034852579251,0.01152747605553573
qwen3,zh,324,29,20.796881250446052,15,1.051723611335066,0.011048521417843123
qwen3,zh,324,30,22.511839961743885,15,1.0738134567930486,0.011609412751853468
qwen3,zh,324,31,24.38700267466527,13,1.0948349993415358,0.01484861929300245
qwen3,zh,324,32,26.43351109040132,13,1.109772738541219,0.013247112940800405
qwen3,zh,324,33,28.650364158817133,11,1.108612071717041,0.01372272946892762
qwen3,zh,324,34,30.920474771901404,10,1.1392869689029952,0.014786404487237802
qwen3,zh,324,35,33.44593172081344,10,1.1686821752506211,0.016584947910964595
qwen3,zh,324,36,36.25725566717276,9,1.2325051066645651,0.016669356659063727
qwen3,zh,324,37,39.205599316416965,8,1.2030914153828984,0.017487564427213855
qwen3,zh,324,38,42.45756834172835,8,1.2091280984495785,0.017989986258129254
qwen3,zh,324,39,46.03409888580932,7,1.2022731487288032,0.018445326502219368
qwen3,zh,324,40,49.96608705487118,7,1.2400887217485574,0.021272146422396228
qwen3,zh,324,41,54.265543124911304,6,1.27403479124521,0.022917490287801785
qwen3,zh,324,42,58.526232769908994,5,1.2355249763253917,0.023652365267866057
qwen3,zh,324,43,63.03030727083153,5,1.3194187382597735,0.024494068572379804
qwen3,zh,324,44,68.28564122718676,5,1.3518618453017497,0.02774388848844813
qwen3,zh,324,45,73.81678310713458,4,1.3797508510781589,0.028410444514535473
qwen3,zh,324,46,80.34462965429582,5,1.3772222951830944,0.028580612684261965
qwen3,zh,324,47,87.1620907268156,3,1.4439882429925646,0.03565329154924228
qwen3,zh,324,48,94.19204238801649,4,1.4177469117730372,0.031025120787671594
qwen3,zh,324,49,102.42134222654549,3,1.4930589004978025,0.03446736027905244
qwen3,zh,324,50,110.72967047543887,3,1.5392697884129214,0.04226738558082345
qwen3,zh,324,51,120.50534605263967,3,1.633692566386316,0.04611295894720722
qwen3,zh,324,52,130.04813004819508,2,1.6169818457197918,0.048811711042788676
qwen3,zh,324,53,138.86740554154198,2,1.647876062705182,0.04686495411461303
qwen3,zh,324,54,151.77313332607557,3,1.7312173884895212,0.04380254855954615
qwen3,zh,324,55,167.21849977399827,2,1.8386398256464362,0.05451626679188617
qwen3,zh,324,56,178.0869565217391,1,1.8488400604046753,0.07621156057927563
qwen3,zh,324,57,190.5631662896068,2,1.9048364542661957,0.06457490166233067
qwen3,zh,324,58,210.12036650703962,2,1.9329004542441393,0.06405582315777303
qwen3,zh,324,59,227.5555555555556,1,1.9695421348800275,0.07793904260991068
qwen3,zh,324,60,240.9411764705883,1,1.9988102708626665,0.08372293026941323
qwen3,zh,324,61,264.39566310109325,2,2.2098545455889167,0.07199918704046053
qwen3,zh,324,62,292.57142857142867,1,2.347552779650965,0.1030898822512006
qwen3,zh,324,63,315.076923076923,1,2.437888123373069,0.11509329111448381
qwen3,zh,324,64,341.33333333333337,1,2.49845639532799,0.11890500992336052
qwen3,zh,324,65,372.3636363636366,1,2.462229123335073,0.11580125459075416
qwen3,zh,324,66,409.6000000000002,1,2.640786047744738,0.11450905132011235
qwen3,zh,324,67,455.1111111111112,1,2.946745199147905,0.15034200656670224
qwen3,zh,324,68,512.0,1,3.0700869002265385,0.17202364615467455
qwen3,zh,324,69,585.1428571428573,1,3.602875397907142,0.19322569801101702
qwen3,zh,324,70,682.6666666666667,1,3.3771869103060106,0.1816695972421144
qwen3,zh,324,71,819.2000000000004,1,3.9632708823729814,0.18930329760295986
qwen3,zh,324,72,1024.0,1,4.456306775121374,0.2781579328192726
qwen3,zh,324,73,1365.3333333333335,1,5.952165828776834,0.37233141582050594
qwen3,zh,324,74,2048.0,1,7.863353861050053,0.5421472241863349
qwen3,zh,324,75,4096.0,1,12.354212256799242,1.016993540081858
